Unit ID,Institution,Year,Major Number,Degree Group,Award Level,CIP Code,CIP Title,Total Completions
153658,University of Iowa,2024,First major,Graduate,Master's degree,13,Education,118
153658,University of Iowa,2024,First major,Graduate,Master's degree,14,Engineering,55
153658,University of Iowa,2024,First major,Graduate,Master's degree,16,"Foreign Languages, Literatures, and Linguistics",27
153658,University of Iowa,2024,First major,Graduate,Master's degree,22,Legal Professions and Studies,3
153658,University of Iowa,2024,First major,Graduate,Master's degree,23,English Language and Literature/Letters,62
153658,University of Iowa,2024,First major,Graduate,Master's degree,25,Library Science,48
153658,University of Iowa,2024,First major,Graduate,Master's degree,26,Biological and Biomedical Sciences,44
153658,University of Iowa,2024,First major,Graduate,Master's degree,27,Mathematics and Statistics,52
153658,University of Iowa,2024,First major,Graduate,Master's degree,30,Multi/Interdisciplinary Studies,45
153658,University of Iowa,2024,First major,Graduate,Master's degree,31,"Parks, Recreation, Leisure, Fitness, and Kinesiology",47
153658,University of Iowa,2024,First major,Graduate,Master's degree,38,Philosophy and Religious Studies,1
153658,University of Iowa,2024,First major,Graduate,Master's degree,40,Physical Sciences,23
153658,University of Iowa,2024,First major,Graduate,Master's degree,42,Psychology,1
153658,University of Iowa,2024,First major,Graduate,Master's degree,44,Public Administration and Social Service Professions,78
153658,University of Iowa,2024,First major,Graduate,Master's degree,45,Social Sciences,19
153658,University of Iowa,2024,First major,Graduate,Master's degree,50,Visual and Performing Arts,70
153658,University of Iowa,2024,First major,Graduate,Master's degree,51,Health Professions and Related Programs,236
153658,University of Iowa,2024,First major,Graduate,Master's degree,52,"Business, Management, Marketing, and Related Support Services",690
153658,University of Iowa,2024,First major,Graduate,Master's degree,54,History,2
153658,University of Iowa,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - professional practice,22,Legal Professions and Studies,173
153658,University of Iowa,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - professional practice,51,Health Professions and Related Programs,319
153658,University of Iowa,2024,Second major,Bachelors,Bachelor's degree,03,Natural Resources and Conservation,7
153658,University of Iowa,2024,Second major,Bachelors,Bachelor's degree,05,"Area, Ethnic, Cultural, Gender, and Group Studies",9
153658,University of Iowa,2024,Second major,Bachelors,Bachelor's degree,09,"Communication, Journalism, and Related Programs",13
153658,University of Iowa,2024,Second major,Bachelors,Bachelor's degree,11,Computer and Information Sciences and Support Services,4
153658,University of Iowa,2024,Second major,Bachelors,Bachelor's degree,13,Education,73
153658,University of Iowa,2024,Second major,Bachelors,Bachelor's degree,14,Engineering,2
153658,University of Iowa,2024,Second major,Bachelors,Bachelor's degree,16,"Foreign Languages, Literatures, and Linguistics",17
153658,University of Iowa,2024,Second major,Bachelors,Bachelor's degree,23,English Language and Literature/Letters,25
153658,University of Iowa,2024,Second major,Bachelors,Bachelor's degree,24,"Liberal Arts and Sciences, General Studies and Humanities",2
153658,University of Iowa,2024,Second major,Bachelors,Bachelor's degree,26,Biological and Biomedical Sciences,4
153658,University of Iowa,2024,Second major,Bachelors,Bachelor's degree,30,Multi/Interdisciplinary Studies,56
153658,University of Iowa,2024,Second major,Bachelors,Bachelor's degree,31,"Parks, Recreation, Leisure, Fitness, and Kinesiology",14
153658,University of Iowa,2024,Second major,Bachelors,Bachelor's degree,38,Philosophy and Religious Studies,1
153658,University of Iowa,2024,Second major,Bachelors,Bachelor's degree,40,Physical Sciences,11
153658,University of Iowa,2024,Second major,Bachelors,Bachelor's degree,44,Public Administration and Social Service Professions,3
153658,University of Iowa,2024,Second major,Bachelors,Bachelor's degree,45,Social Sciences,80
153658,University of Iowa,2024,Second major,Bachelors,Bachelor's degree,50,Visual and Performing Arts,42
153658,University of Iowa,2024,Second major,Bachelors,Bachelor's degree,51,Health Professions and Related Programs,2
153658,University of Iowa,2024,Second major,Bachelors,Bachelor's degree,52,"Business, Management, Marketing, and Related Support Services",217
153658,University of Iowa,2024,Second major,Graduate,Doctor's degree - research/scholarship,51,Health Professions and Related Programs,2
153658,University of Iowa,2024,Second major,Graduate,Master's degree,52,"Business, Management, Marketing, and Related Support Services",10
163286,University of Maryland-College Park,2024,First major,Bachelors,Bachelor's degree,01,Agricultural/Animal/Plant/Veterinary Science and Related Fields,134
163286,University of Maryland-College Park,2024,First major,Bachelors,Bachelor's degree,03,Natural Resources and Conservation,45
163286,University of Maryland-College Park,2024,First major,Bachelors,Bachelor's degree,04,Architecture and Related Services,138
163286,University of Maryland-College Park,2024,First major,Bachelors,Bachelor's degree,05,"Area, Ethnic, Cultural, Gender, and Group Studies",13
163286,University of Maryland-College Park,2024,First major,Bachelors,Bachelor's degree,09,"Communication, Journalism, and Related Programs",361
163286,University of Maryland-College Park,2024,First major,Bachelors,Bachelor's degree,11,Computer and Information Sciences and Support Services,1678
163286,University of Maryland-College Park,2024,First major,Bachelors,Bachelor's degree,13,Education,109
163286,University of Maryland-College Park,2024,First major,Bachelors,Bachelor's degree,14,Engineering,917
163286,University of Maryland-College Park,2024,First major,Bachelors,Bachelor's degree,16,"Foreign Languages, Literatures, and Linguistics",75
163286,University of Maryland-College Park,2024,First major,Bachelors,Bachelor's degree,19,Family and Consumer Sciences/Human Sciences,55
163286,University of Maryland-College Park,2024,First major,Bachelors,Bachelor's degree,23,English Language and Literature/Letters,103
163286,University of Maryland-College Park,2024,First major,Bachelors,Bachelor's degree,26,Biological and Biomedical Sciences,689
163286,University of Maryland-College Park,2024,First major,Bachelors,Bachelor's degree,27,Mathematics and Statistics,185
163286,University of Maryland-College Park,2024,First major,Bachelors,Bachelor's degree,30,Multi/Interdisciplinary Studies,30
163286,University of Maryland-College Park,2024,First major,Bachelors,Bachelor's degree,31,"Parks, Recreation, Leisure, Fitness, and Kinesiology",179
163286,University of Maryland-College Park,2024,First major,Bachelors,Bachelor's degree,38,Philosophy and Religious Studies,70
163286,University of Maryland-College Park,2024,First major,Bachelors,Bachelor's degree,40,Physical Sciences,147
163286,University of Maryland-College Park,2024,First major,Bachelors,Bachelor's degree,42,Psychology,428
163286,University of Maryland-College Park,2024,First major,Bachelors,Bachelor's degree,44,Public Administration and Social Service Professions,93
163286,University of Maryland-College Park,2024,First major,Bachelors,Bachelor's degree,45,Social Sciences,934
163286,University of Maryland-College Park,2024,First major,Bachelors,Bachelor's degree,50,Visual and Performing Arts,169
163286,University of Maryland-College Park,2024,First major,Bachelors,Bachelor's degree,51,Health Professions and Related Programs,439
163286,University of Maryland-College Park,2024,First major,Bachelors,Bachelor's degree,52,"Business, Management, Marketing, and Related Support Services",986
163286,University of Maryland-College Park,2024,First major,Bachelors,Bachelor's degree,54,History,59
163286,University of Maryland-College Park,2024,First major,Graduate,Doctor's degree - research/scholarship,01,Agricultural/Animal/Plant/Veterinary Science and Related Fields,17
163286,University of Maryland-College Park,2024,First major,Graduate,Doctor's degree - research/scholarship,03,Natural Resources and Conservation,2
163286,University of Maryland-College Park,2024,First major,Graduate,Doctor's degree - research/scholarship,04,Architecture and Related Services,2
163286,University of Maryland-College Park,2024,First major,Graduate,Doctor's degree - research/scholarship,05,"Area, Ethnic, Cultural, Gender, and Group Studies",7
163286,University of Maryland-College Park,2024,First major,Graduate,Doctor's degree - research/scholarship,09,"Communication, Journalism, and Related Programs",13
163286,University of Maryland-College Park,2024,First major,Graduate,Doctor's degree - research/scholarship,11,Computer and Information Sciences and Support Services,53
163286,University of Maryland-College Park,2024,First major,Graduate,Doctor's degree - research/scholarship,13,Education,50
163286,University of Maryland-College Park,2024,First major,Graduate,Doctor's degree - research/scholarship,14,Engineering,115
163286,University of Maryland-College Park,2024,First major,Graduate,Doctor's degree - research/scholarship,16,"Foreign Languages, Literatures, and Linguistics",9
163286,University of Maryland-College Park,2024,First major,Graduate,Doctor's degree - research/scholarship,19,Family and Consumer Sciences/Human Sciences,2
163286,University of Maryland-College Park,2024,First major,Graduate,Doctor's degree - research/scholarship,23,English Language and Literature/Letters,6
163286,University of Maryland-College Park,2024,First major,Graduate,Doctor's degree - research/scholarship,26,Biological and Biomedical Sciences,46
163286,University of Maryland-College Park,2024,First major,Graduate,Doctor's degree - research/scholarship,27,Mathematics and Statistics,32
163286,University of Maryland-College Park,2024,First major,Graduate,Doctor's degree - research/scholarship,30,Multi/Interdisciplinary Studies,11
163286,University of Maryland-College Park,2024,First major,Graduate,Doctor's degree - research/scholarship,31,"Parks, Recreation, Leisure, Fitness, and Kinesiology",6
163286,University of Maryland-College Park,2024,First major,Graduate,Doctor's degree - research/scholarship,38,Philosophy and Religious Studies,3
163286,University of Maryland-College Park,2024,First major,Graduate,Doctor's degree - research/scholarship,40,Physical Sciences,75
163286,University of Maryland-College Park,2024,First major,Graduate,Doctor's degree - research/scholarship,42,Psychology,16
163286,University of Maryland-College Park,2024,First major,Graduate,Doctor's degree - research/scholarship,44,Public Administration and Social Service Professions,5
163286,University of Maryland-College Park,2024,First major,Graduate,Doctor's degree - research/scholarship,45,Social Sciences,62
163286,University of Maryland-College Park,2024,First major,Graduate,Doctor's degree - research/scholarship,50,Visual and Performing Arts,32
163286,University of Maryland-College Park,2024,First major,Graduate,Doctor's degree - research/scholarship,51,Health Professions and Related Programs,20
163286,University of Maryland-College Park,2024,First major,Graduate,Doctor's degree - research/scholarship,52,"Business, Management, Marketing, and Related Support Services",10
163286,University of Maryland-College Park,2024,First major,Graduate,Doctor's degree - research/scholarship,54,History,8
163286,University of Maryland-College Park,2024,First major,Graduate,Master's degree,01,Agricultural/Animal/Plant/Veterinary Science and Related Fields,14
163286,University of Maryland-College Park,2024,First major,Graduate,Master's degree,03,Natural Resources and Conservation,14
163286,University of Maryland-College Park,2024,First major,Graduate,Master's degree,04,Architecture and Related Services,25
163286,University of Maryland-College Park,2024,First major,Graduate,Master's degree,05,"Area, Ethnic, Cultural, Gender, and Group Studies",4
163286,University of Maryland-College Park,2024,First major,Graduate,Master's degree,09,"Communication, Journalism, and Related Programs",24
163286,University of Maryland-College Park,2024,First major,Graduate,Master's degree,11,Computer and Information Sciences and Support Services,238
163286,University of Maryland-College Park,2024,First major,Graduate,Master's degree,13,Education,133
163286,University of Maryland-College Park,2024,First major,Graduate,Master's degree,14,Engineering,512
163286,University of Maryland-College Park,2024,First major,Graduate,Master's degree,16,"Foreign Languages, Literatures, and Linguistics",10
163286,University of Maryland-College Park,2024,First major,Graduate,Master's degree,23,English Language and Literature/Letters,9
163286,University of Maryland-College Park,2024,First major,Graduate,Master's degree,25,Library Science,106
163286,University of Maryland-College Park,2024,First major,Graduate,Master's degree,26,Biological and Biomedical Sciences,16
163286,University of Maryland-College Park,2024,First major,Graduate,Master's degree,27,Mathematics and Statistics,64
163286,University of Maryland-College Park,2024,First major,Graduate,Master's degree,29,Military Technologies and Applied Sciences,14
163286,University of Maryland-College Park,2024,First major,Graduate,Master's degree,30,Multi/Interdisciplinary Studies,402
163286,University of Maryland-College Park,2024,First major,Graduate,Master's degree,31,"Parks, Recreation, Leisure, Fitness, and Kinesiology",3
163286,University of Maryland-College Park,2024,First major,Graduate,Master's degree,38,Philosophy and Religious Studies,0
163286,University of Maryland-College Park,2024,First major,Graduate,Master's degree,40,Physical Sciences,23
163286,University of Maryland-College Park,2024,First major,Graduate,Master's degree,42,Psychology,16
163286,University of Maryland-College Park,2024,First major,Graduate,Master's degree,44,Public Administration and Social Service Professions,98
163286,University of Maryland-College Park,2024,First major,Graduate,Master's degree,45,Social Sciences,211
163286,University of Maryland-College Park,2024,First major,Graduate,Master's degree,50,Visual and Performing Arts,51
163286,University of Maryland-College Park,2024,First major,Graduate,Master's degree,51,Health Professions and Related Programs,149
163286,University of Maryland-College Park,2024,First major,Graduate,Master's degree,52,"Business, Management, Marketing, and Related Support Services",684
163286,University of Maryland-College Park,2024,First major,Graduate,Master's degree,54,History,16
163286,University of Maryland-College Park,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - professional practice,01,Agricultural/Animal/Plant/Veterinary Science and Related Fields,28
163286,University of Maryland-College Park,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - professional practice,51,Health Professions and Related Programs,8
163286,University of Maryland-College Park,2024,Second major,Bachelors,Bachelor's degree,01,Agricultural/Animal/Plant/Veterinary Science and Related Fields,1
163286,University of Maryland-College Park,2024,Second major,Bachelors,Bachelor's degree,05,"Area, Ethnic, Cultural, Gender, and Group Studies",2
163286,University of Maryland-College Park,2024,Second major,Bachelors,Bachelor's degree,09,"Communication, Journalism, and Related Programs",9
163286,University of Maryland-College Park,2024,Second major,Bachelors,Bachelor's degree,11,Computer and Information Sciences and Support Services,96
163286,University of Maryland-College Park,2024,Second major,Bachelors,Bachelor's degree,13,Education,3
163286,University of Maryland-College Park,2024,Second major,Bachelors,Bachelor's degree,16,"Foreign Languages, Literatures, and Linguistics",23
163286,University of Maryland-College Park,2024,Second major,Bachelors,Bachelor's degree,19,Family and Consumer Sciences/Human Sciences,5
163286,University of Maryland-College Park,2024,Second major,Bachelors,Bachelor's degree,23,English Language and Literature/Letters,11
163286,University of Maryland-College Park,2024,Second major,Bachelors,Bachelor's degree,26,Biological and Biomedical Sciences,5
163286,University of Maryland-College Park,2024,Second major,Bachelors,Bachelor's degree,27,Mathematics and Statistics,35
163286,University of Maryland-College Park,2024,Second major,Bachelors,Bachelor's degree,31,"Parks, Recreation, Leisure, Fitness, and Kinesiology",1
163286,University of Maryland-College Park,2024,Second major,Bachelors,Bachelor's degree,38,Philosophy and Religious Studies,7
163286,University of Maryland-College Park,2024,Second major,Bachelors,Bachelor's degree,40,Physical Sciences,10
163286,University of Maryland-College Park,2024,Second major,Bachelors,Bachelor's degree,42,Psychology,27
163286,University of Maryland-College Park,2024,Second major,Bachelors,Bachelor's degree,44,Public Administration and Social Service Professions,8
163286,University of Maryland-College Park,2024,Second major,Bachelors,Bachelor's degree,45,Social Sciences,80
163286,University of Maryland-College Park,2024,Second major,Bachelors,Bachelor's degree,50,Visual and Performing Arts,18
163286,University of Maryland-College Park,2024,Second major,Bachelors,Bachelor's degree,51,Health Professions and Related Programs,3
163286,University of Maryland-College Park,2024,Second major,Bachelors,Bachelor's degree,52,"Business, Management, Marketing, and Related Support Services",214
163286,University of Maryland-College Park,2024,Second major,Bachelors,Bachelor's degree,54,History,8
170976,University of Michigan-Ann Arbor,2024,First major,Bachelors,Bachelor's degree,03,Natural Resources and Conservation,109
170976,University of Michigan-Ann Arbor,2024,First major,Bachelors,Bachelor's degree,04,Architecture and Related Services,72
170976,University of Michigan-Ann Arbor,2024,First major,Bachelors,Bachelor's degree,05,"Area, Ethnic, Cultural, Gender, and Group Studies",67
170976,University of Michigan-Ann Arbor,2024,First major,Bachelors,Bachelor's degree,09,"Communication, Journalism, and Related Programs",211
170976,University of Michigan-Ann Arbor,2024,First major,Bachelors,Bachelor's degree,11,Computer and Information Sciences and Support Services,1354
170976,University of Michigan-Ann Arbor,2024,First major,Bachelors,Bachelor's degree,13,Education,51
170976,University of Michigan-Ann Arbor,2024,First major,Bachelors,Bachelor's degree,14,Engineering,1164
170976,University of Michigan-Ann Arbor,2024,First major,Bachelors,Bachelor's degree,15,Engineering/Engineering-related Technologies/Technicians,5
170976,University of Michigan-Ann Arbor,2024,First major,Bachelors,Bachelor's degree,16,"Foreign Languages, Literatures, and Linguistics",89
170976,University of Michigan-Ann Arbor,2024,First major,Bachelors,Bachelor's degree,23,English Language and Literature/Letters,87
170976,University of Michigan-Ann Arbor,2024,First major,Bachelors,Bachelor's degree,24,"Liberal Arts and Sciences, General Studies and Humanities",58
170976,University of Michigan-Ann Arbor,2024,First major,Bachelors,Bachelor's degree,26,Biological and Biomedical Sciences,800
170976,University of Michigan-Ann Arbor,2024,First major,Bachelors,Bachelor's degree,27,Mathematics and Statistics,245
170976,University of Michigan-Ann Arbor,2024,First major,Bachelors,Bachelor's degree,30,Multi/Interdisciplinary Studies,363
170976,University of Michigan-Ann Arbor,2024,First major,Bachelors,Bachelor's degree,31,"Parks, Recreation, Leisure, Fitness, and Kinesiology",318
170976,University of Michigan-Ann Arbor,2024,First major,Bachelors,Bachelor's degree,38,Philosophy and Religious Studies,37
170976,University of Michigan-Ann Arbor,2024,First major,Bachelors,Bachelor's degree,40,Physical Sciences,150
170976,University of Michigan-Ann Arbor,2024,First major,Bachelors,Bachelor's degree,42,Psychology,646
170976,University of Michigan-Ann Arbor,2024,First major,Bachelors,Bachelor's degree,44,Public Administration and Social Service Professions,77
170976,University of Michigan-Ann Arbor,2024,First major,Bachelors,Bachelor's degree,45,Social Sciences,1047
170976,University of Michigan-Ann Arbor,2024,First major,Bachelors,Bachelor's degree,50,Visual and Performing Arts,399
170976,University of Michigan-Ann Arbor,2024,First major,Bachelors,Bachelor's degree,51,Health Professions and Related Programs,362
170976,University of Michigan-Ann Arbor,2024,First major,Bachelors,Bachelor's degree,52,"Business, Management, Marketing, and Related Support Services",655
170976,University of Michigan-Ann Arbor,2024,First major,Bachelors,Bachelor's degree,54,History,78
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Doctor's degree - research/scholarship,03,Natural Resources and Conservation,7
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Doctor's degree - research/scholarship,04,Architecture and Related Services,6
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Doctor's degree - research/scholarship,05,"Area, Ethnic, Cultural, Gender, and Group Studies",3
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Doctor's degree - research/scholarship,09,"Communication, Journalism, and Related Programs",7
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Doctor's degree - research/scholarship,11,Computer and Information Sciences and Support Services,16
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Doctor's degree - research/scholarship,13,Education,13
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Doctor's degree - research/scholarship,14,Engineering,309
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Doctor's degree - research/scholarship,16,"Foreign Languages, Literatures, and Linguistics",25
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Doctor's degree - research/scholarship,22,Legal Professions and Studies,2
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Doctor's degree - research/scholarship,23,English Language and Literature/Letters,13
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Doctor's degree - research/scholarship,26,Biological and Biomedical Sciences,178
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Doctor's degree - research/scholarship,27,Mathematics and Statistics,31
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Doctor's degree - research/scholarship,30,Multi/Interdisciplinary Studies,18
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Doctor's degree - research/scholarship,31,"Parks, Recreation, Leisure, Fitness, and Kinesiology",12
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Doctor's degree - research/scholarship,38,Philosophy and Religious Studies,5
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Doctor's degree - research/scholarship,40,Physical Sciences,125
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Doctor's degree - research/scholarship,42,Psychology,34
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Doctor's degree - research/scholarship,44,Public Administration and Social Service Professions,6
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Doctor's degree - research/scholarship,45,Social Sciences,53
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Doctor's degree - research/scholarship,50,Visual and Performing Arts,36
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Doctor's degree - research/scholarship,51,Health Professions and Related Programs,41
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Doctor's degree - research/scholarship,52,"Business, Management, Marketing, and Related Support Services",10
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Doctor's degree - research/scholarship,54,History,13
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Master's degree,03,Natural Resources and Conservation,217
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Master's degree,04,Architecture and Related Services,137
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Master's degree,05,"Area, Ethnic, Cultural, Gender, and Group Studies",5
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Master's degree,09,"Communication, Journalism, and Related Programs",1
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Master's degree,11,Computer and Information Sciences and Support Services,515
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Master's degree,13,Education,151
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Master's degree,14,Engineering,1424
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Master's degree,16,"Foreign Languages, Literatures, and Linguistics",12
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Master's degree,22,Legal Professions and Studies,33
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Master's degree,23,English Language and Literature/Letters,25
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Master's degree,26,Biological and Biomedical Sciences,289
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Master's degree,27,Mathematics and Statistics,171
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Master's degree,30,Multi/Interdisciplinary Studies,267
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Master's degree,31,"Parks, Recreation, Leisure, Fitness, and Kinesiology",47
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Master's degree,38,Philosophy and Religious Studies,6
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Master's degree,40,Physical Sciences,89
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Master's degree,42,Psychology,32
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Master's degree,44,Public Administration and Social Service Professions,575
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Master's degree,45,Social Sciences,120
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Master's degree,50,Visual and Performing Arts,95
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Master's degree,51,Health Professions and Related Programs,404
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Master's degree,52,"Business, Management, Marketing, and Related Support Services",970
170976,University of Michigan-Ann Arbor,2024,First major,Graduate,Master's degree,54,History,6
170976,University of Michigan-Ann Arbor,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - professional practice,22,Legal Professions and Studies,323
170976,University of Michigan-Ann Arbor,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - professional practice,51,Health Professions and Related Programs,445
170976,University of Michigan-Ann Arbor,2024,Second major,Bachelors,Bachelor's degree,03,Natural Resources and Conservation,28
170976,University of Michigan-Ann Arbor,2024,Second major,Bachelors,Bachelor's degree,05,"Area, Ethnic, Cultural, Gender, and Group Studies",36
170976,University of Michigan-Ann Arbor,2024,Second major,Bachelors,Bachelor's degree,09,"Communication, Journalism, and Related Programs",22
170976,University of Michigan-Ann Arbor,2024,Second major,Bachelors,Bachelor's degree,11,Computer and Information Sciences and Support Services,91
170976,University of Michigan-Ann Arbor,2024,Second major,Bachelors,Bachelor's degree,16,"Foreign Languages, Literatures, and Linguistics",90
170976,University of Michigan-Ann Arbor,2024,Second major,Bachelors,Bachelor's degree,23,English Language and Literature/Letters,32
170976,University of Michigan-Ann Arbor,2024,Second major,Bachelors,Bachelor's degree,24,"Liberal Arts and Sciences, General Studies and Humanities",1
170976,University of Michigan-Ann Arbor,2024,Second major,Bachelors,Bachelor's degree,26,Biological and Biomedical Sciences,39
170976,University of Michigan-Ann Arbor,2024,Second major,Bachelors,Bachelor's degree,27,Mathematics and Statistics,85
170976,University of Michigan-Ann Arbor,2024,Second major,Bachelors,Bachelor's degree,30,Multi/Interdisciplinary Studies,118
170976,University of Michigan-Ann Arbor,2024,Second major,Bachelors,Bachelor's degree,38,Philosophy and Religious Studies,17
170976,University of Michigan-Ann Arbor,2024,Second major,Bachelors,Bachelor's degree,40,Physical Sciences,28
170976,University of Michigan-Ann Arbor,2024,Second major,Bachelors,Bachelor's degree,42,Psychology,66
170976,University of Michigan-Ann Arbor,2024,Second major,Bachelors,Bachelor's degree,45,Social Sciences,144
170976,University of Michigan-Ann Arbor,2024,Second major,Bachelors,Bachelor's degree,50,Visual and Performing Arts,27
170976,University of Michigan-Ann Arbor,2024,Second major,Bachelors,Bachelor's degree,52,"Business, Management, Marketing, and Related Support Services",5
170976,University of Michigan-Ann Arbor,2024,Second major,Bachelors,Bachelor's degree,54,History,23
170976,University of Michigan-Ann Arbor,2024,Second major,Graduate,Master's degree,52,"Business, Management, Marketing, and Related Support Services",129
174066,University of Minnesota-Twin Cities,2024,First major,Bachelors,Bachelor's degree,01,Agricultural/Animal/Plant/Veterinary Science and Related Fields,160
174066,University of Minnesota-Twin Cities,2024,First major,Bachelors,Bachelor's degree,03,Natural Resources and Conservation,150
174066,University of Minnesota-Twin Cities,2024,First major,Bachelors,Bachelor's degree,04,Architecture and Related Services,105
174066,University of Minnesota-Twin Cities,2024,First major,Bachelors,Bachelor's degree,05,"Area, Ethnic, Cultural, Gender, and Group Studies",18
174066,University of Minnesota-Twin Cities,2024,First major,Bachelors,Bachelor's degree,09,"Communication, Journalism, and Related Programs",279
174066,University of Minnesota-Twin Cities,2024,First major,Bachelors,Bachelor's degree,11,Computer and Information Sciences and Support Services,751
174066,University of Minnesota-Twin Cities,2024,First major,Bachelors,Bachelor's degree,12,"Culinary, Entertainment, and Personal Services",27
174066,University of Minnesota-Twin Cities,2024,First major,Bachelors,Bachelor's degree,13,Education,306
174066,University of Minnesota-Twin Cities,2024,First major,Bachelors,Bachelor's degree,14,Engineering,700
174066,University of Minnesota-Twin Cities,2024,First major,Bachelors,Bachelor's degree,16,"Foreign Languages, Literatures, and Linguistics",97
174066,University of Minnesota-Twin Cities,2024,First major,Bachelors,Bachelor's degree,19,Family and Consumer Sciences/Human Sciences,64
174066,University of Minnesota-Twin Cities,2024,First major,Bachelors,Bachelor's degree,23,English Language and Literature/Letters,204
174066,University of Minnesota-Twin Cities,2024,First major,Bachelors,Bachelor's degree,26,Biological and Biomedical Sciences,880
174066,University of Minnesota-Twin Cities,2024,First major,Bachelors,Bachelor's degree,27,Mathematics and Statistics,178
174066,University of Minnesota-Twin Cities,2024,First major,Bachelors,Bachelor's degree,30,Multi/Interdisciplinary Studies,197
174066,University of Minnesota-Twin Cities,2024,First major,Bachelors,Bachelor's degree,31,"Parks, Recreation, Leisure, Fitness, and Kinesiology",82
174066,University of Minnesota-Twin Cities,2024,First major,Bachelors,Bachelor's degree,38,Philosophy and Religious Studies,26
174066,University of Minnesota-Twin Cities,2024,First major,Bachelors,Bachelor's degree,40,Physical Sciences,160
174066,University of Minnesota-Twin Cities,2024,First major,Bachelors,Bachelor's degree,42,Psychology,645
174066,University of Minnesota-Twin Cities,2024,First major,Bachelors,Bachelor's degree,45,Social Sciences,617
174066,University of Minnesota-Twin Cities,2024,First major,Bachelors,Bachelor's degree,50,Visual and Performing Arts,283
174066,University of Minnesota-Twin Cities,2024,First major,Bachelors,Bachelor's degree,51,Health Professions and Related Programs,312
174066,University of Minnesota-Twin Cities,2024,First major,Bachelors,Bachelor's degree,52,"Business, Management, Marketing, and Related Support Services",905
174066,University of Minnesota-Twin Cities,2024,First major,Bachelors,Bachelor's degree,54,History,69
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Doctor's degree - research/scholarship,01,Agricultural/Animal/Plant/Veterinary Science and Related Fields,24
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Doctor's degree - research/scholarship,03,Natural Resources and Conservation,3
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Doctor's degree - research/scholarship,05,"Area, Ethnic, Cultural, Gender, and Group Studies",3
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Doctor's degree - research/scholarship,09,"Communication, Journalism, and Related Programs",4
174066,University of Minnesota-Twin Cities,2024,First major,Graduate,Doctor's degree - research/scholarship,11,Computer and Information Sciences and Support Services,23
